"","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"28021",7.128,19.01,11.274,10.367,5.414,9.967,16.747,7.22,6.774,10.777,5.414
"28022",4.985,16.791,12.427,10.603,7.663,10.938,16.666,9.036,9.957,9.171,4.985
"28023",3.488,10.694,10.668,10.127,8.451,11.283,14.452,8.165,12.236,10.433,3.488
"28024",8.319,13.657,12.023,8.407,10.569,11.779,15.518,11.024,14.401,10.46,8.319
"28025",9.185,12.16,12.801,10.119,11.557,10.333,16.168,8.863,12.619,11.32,8.863
"28026",8.555,10.167,13.569,8.525,8.176,10.245,17.451,8.722,8.456,8.375,8.176
"28027",7.405,7.55,12.878,6.646,14.927,11.951,17.338,9.095,8.095,7.358,6.646
"28028",8.29,8.53,10.142,6.326,15.612,10.421,15.413,11.108,9.058,9.006,6.326
"28029",11.577,7.883,9.586,8.39,17.863,10.937,15.348,10.329,9.069,8.077,7.883
"28030",8.82,7.294,8.661,6.287,14.871,12.915,13.513,6.196,9.226,8.283,6.196
"28031",7.769,8.368,7.758,8.207,12.303,10.977,16.485,6.956,9.398,10.961,6.956
"28032",7.652,7.221,7.109,8.065,6.61,11.22,14.867,7.06,9.968,7.355,6.61
"28033",9.555,5.413,8.501,6.629,8.585,11.548,10.956,6.622,10.765,7.718,5.413
"28034",10.749,7.827,12.517,4.88,9.573,11.018,9.529,5.555,7.511,10.552,4.88
"28035",9.368,7.881,7.077,6.932,19.248,10.183,9.01,6.103,8.073,9.676,6.103
"28036",8.511,8.15,6.82,8.289,16.265,9.43,6.312,7.111,8.951,7.876,6.312
"28037",8.719,3.468,7.412,11.399,9.239,9.929,7.388,10.859,9.128,7.62,3.468
"28038",9.788,2.072,7.534,12.241,6.712,10.101,5.964,10.796,10.428,8.067,2.072
"28039",9.035,5.442,3.465,11.941,10.053,12.606,8.482,9.096,7.159,11.182,3.465
"28040",9.477,6.245,6.118,9.803,10.512,13.436,8.68,7.141,4.378,9.446,4.378
"28041",6.66,7.621,10.219,9.771,8.849,8.691,7.974,5.057,4.604,9.292,4.604
"28042",7.279,9.149,10.395,10.842,8.021,6.938,7.72,9.036,3.489,11.141,3.489
"28043",4.759,11.431,8.754,6.322,8.871,6.302,5.609,10.787,2.721,8.1,2.721
"28044",5.936,9.469,6.706,6.626,6.838,7.714,6.605,6.773,5.897,7.482,5.897
"28045",2.916,10.25,5.849,7.857,8.149,9.047,14.192,8.513,6.524,9.073,2.916
"28046",3.155,7.547,8.207,2.171,13.711,8.484,10.182,10.035,7.831,8.02,2.171
"28047",3.327,5.48,8.2,0.144,11.413,9.004,8.547,6.49,6.067,10.141,0.144
"28048",5.072,6.969,14.496,0.312,4.712,7.511,6.485,5.41,0.899,10.748,0.312
"28049",8.163,5.468,16.454,4.487,3.39,10.755,8.885,4.637,6.624,7.37,3.39
"28050",8.766,5.209,11.878,2.261,0.884,16.022,7.061,7.514,7.655,6.3,0.884
"28051",7.281,12.336,8.001,0.542,0.766,13.236,7.736,7.797,7.233,6.771,0.542
"28052",6.169,6.191,8.495,1.031,2.912,9.335,4.188,9.851,8.716,7.743,1.031
"28053",8.855,5.048,6.915,3.344,4.067,8.835,11.681,7.726,6.3,6.72,3.344
"28054",7.629,6.155,9.614,7.44,6.327,9.757,8.61,3.972,6.823,6.538,3.972
"28055",9.708,4.88,12.278,3.587,7.173,12.517,8.005,8.137,5.826,5.541,3.587
"28056",8.745,4.742,7.256,7.559,7.847,13.688,3.415,2.644,6.787,5.273,2.644
"28057",6.864,3.311,7.54,9.873,8.166,9.195,4.5,3.874,3.548,9.972,3.311
"28058",8.757,4.096,4.271,5.948,6.421,9.193,1.766,4.493,5.536,4.565,1.766
"28059",5.653,0.582,4.758,3.362,5.012,6.908,0.318,7.99,6.295,8.8,0.318
"28060",5.373,4.813,3.563,8.237,5.079,5.499,2.213,9.244,6.958,7.207,2.213
"28061",8.16,3.081,8.636,2.412,5.586,7.821,-0.233,8.073,8.442,9.668,-0.233
"28062",5.629,3.943,9.532,2.013,2.88,11.023,0.703,8.532,9.022,9.834,0.703
"28063",5.573,1.801,6.704,3.851,1.17,6.537,0.606,7.341,6.452,5.158,0.606
"28064",11.635,-0.805,6.92,4.881,4.496,2.833,1.709,10.564,4.95,4.347,-0.805
"28065",7.288,3.451,12.42,4.634,1.814,4.11,1.735,8.903,1.492,9.157,1.492
"28066",8.986,1.967,8.93,1.377,3.921,8.755,1,2.23,6.481,4.842,1
"28067",7.818,4.879,5.68,6.262,2.594,10.698,1.648,7.644,2.645,8.371,1.648
"28068",4.821,2.111,2.208,8.036,4.486,3.131,-0.871,5.408,0.705,4.836,-0.871
"28069",8.498,-0.686,1.42,4.362,9.604,0.411,-1.092,7.288,0.721,5,-1.092
"28070",12.25,3.772,6.882,-3.338,10.531,4.22,-1.609,5.081,0.198,3.826,-3.338
"28071",10.194,2.331,6.425,-1.436,11.34,3.27,-1.045,1.001,-0.305,3.193,-1.436
"28072",10.053,3.414,8.421,2.101,13.442,8.806,2.238,4.204,1.959,2.858,1.959
"28073",5.942,1.613,4.522,6.162,13.796,11.759,5.578,2.076,-1.482,5.797,-1.482
"28074",10.603,-0.163,10.034,9.159,13.63,10.237,4.684,1.902,-1.376,2.822,-1.376
"28075",13.88,2.898,5.022,6.081,9.898,1.222,6.676,0.159,-1.492,4.068,-1.492
"28076",13.968,2.441,7.037,-0.354,5.474,2.645,7.697,3.033,2.574,3.511,-0.354
"28077",4.349,6.157,8.348,0.433,3.96,6.093,4.161,2.488,1.279,4.941,0.433
"28078",-1.823,5.823,6.242,1.086,2.289,10.516,2.561,2.181,-1.731,5.045,-1.823
"28079",-1.125,3.571,11.028,0.339,-0.66,12.3,7.441,0.617,0.277,5.8,-1.125
"28080",-1.185,2.158,3.8,2.289,1.154,10.499,10.49,0.291,6.25,6.282,-1.185
"28081",2.88,6.263,3.938,3.29,9.284,7.734,6.493,0.969,7.88,6.161,0.969
"28082",1.791,4.384,7.31,6.17,9.878,6.777,-1.002,-2.956,2.98,7.902,-2.956
"28083",2.475,3.701,6.955,2.793,2.03,2.117,-1.453,0.2,5.639,5.957,-1.453
"28084",-0.147,5.325,8.351,4.43,6.33,7.058,-4.807,0.467,0.942,0.718,-4.807
"28085",2.625,5.081,5.071,8.261,4.954,9.424,-9.399,1.74,3.61,2.346,-9.399
"28086",0.256,4.16,2.367,1.06,4.945,8.175,-8.691,2.104,7.877,2.556,-8.691
"28087",0.634,3.385,3.364,1.264,0.49,9.706,-7.2,0.754,8.212,1.695,-7.2
"28088",0.76,2.868,4.696,-0.904,6.463,7.412,-2.102,0.631,6.995,1.211,-2.102
"28089",1.273,5.67,4.501,1.257,7.546,0.112,-4.312,-2.371,1.517,5.878,-4.312
"28090",3.048,3.277,6.691,-7.282,8.472,0.069,-3.714,-3.189,1.339,4.72,-7.282
"28091",3.148,6.01,8.488,-7.812,6.284,3.077,6.023,-2.183,7.872,4.961,-7.812
"28092",1.687,4.784,7.907,-6.449,0.647,7.401,5.925,-2.914,4.704,6.329,-6.449
"28093",6.633,2.862,6.849,-1.342,0.567,7.887,0.338,-2.095,0.968,5.269,-2.095
"28094",7.679,-1.324,8.173,3.288,3.224,8.808,5.136,-1.622,4.65,7.418,-1.622
"28095",7.824,0.678,2.68,8.03,3.293,9.073,2.083,5.046,3.151,10.677,0.678
"28096",9.535,-2.523,-0.867,10.329,5.241,-1.36,0.557,7.962,3.788,9.636,-2.523
"28097",4.098,0.955,-0.414,3.436,11.913,0.704,0.825,9.912,3.724,8.952,-0.414
"28098",4.887,5.362,-3.616,6.871,11.987,1.252,7.022,11.327,-0.283,2.433,-3.616
"28099",8.201,6.515,-3.108,6.694,12.144,6.84,7.657,11.478,-1.995,1.48,-3.108
"28100",11.08,2.244,1.284,7.573,12.543,11.125,9.218,11.524,2.277,6.429,1.284
"28101",8.702,3.213,6.854,3.466,4.401,5.16,4.153,6.605,-0.455,6.466,-0.455
"28102",5.174,2.731,2.652,3.542,3.889,1.921,5.627,6.39,1.038,9.25,1.038
"28103",5.578,0.048,-2.116,10.751,5.066,5.757,6.095,9.426,-0.236,9.214,-2.116
"28104",4.348,-0.097,-1.431,8.846,8.664,5.003,0.496,3.749,-0.495,7.115,-1.431
"28105",3.713,5.725,3.409,4.165,3.957,6.129,2.987,3.763,3.429,1.608,1.608
"28106",1.043,4.779,6.874,4.255,2.055,7.882,5.706,2.535,6.373,0.426,0.426
"28107",-0.784,7.394,6.21,6.342,6.636,3.948,4.267,1.074,3.786,5.048,-0.784
"28108",3.992,6.916,0.802,4.404,3.297,6.629,1.74,4.084,9.531,7.582,0.802
"28109",6.598,7.693,3.031,5.138,1.515,2.748,3.855,2.33,10.123,5.958,1.515
"28110",4.492,3.239,0.643,6.678,0.165,4.545,-1.396,4.031,7.048,2.882,-1.396
"28111",2.086,1.83,0.749,7.312,-2.24,4.033,-0.346,-2.296,0.845,2.689,-2.296
"28112",-3.063,6.456,4.575,1.753,-2.601,4.294,1.67,-1.986,3.238,3.242,-3.063
"28113",-3.975,4.827,6.517,5.496,2.199,1.978,-4.128,-0.421,3.336,2.326,-4.128
"28114",-3.884,7.38,10.872,5.12,1.724,0.111,-5.882,0.761,2.194,1.133,-5.882
"28115",-4.013,1.968,12.139,-1.077,2.242,-0.664,-1.167,-2.02,1.822,-1.563,-4.013
"28116",-5.063,2.663,11.834,0.647,2.751,-0.822,-4.138,-6.477,2.367,-3.725,-6.477
"28117",-4.18,4.125,8.44,1.305,3.196,-0.781,-2.209,-7.466,4.141,-3.673,-7.466
"28118",-2.435,2.005,7.078,1.226,7.512,0.021,-4.307,-2.894,6.784,0.749,-4.307
"28119",-2.115,1.325,3.998,-1.308,7.217,0.139,1.106,-2.628,-1.306,4.443,-2.628
"28120",-1.185,1.537,6.493,4.933,3.199,1.174,2.323,-5.297,-2.076,5.952,-5.297
"28121",1.466,3.982,7.707,6.489,2.84,0.209,2.449,-3.823,3.626,1.687,-3.823
"28122",-1.539,2.105,7.406,5.956,2.055,0.019,0.252,-0.643,3.447,6.548,-1.539
"28123",0.881,5.955,7.024,6.172,3.411,0.59,-1.894,-0.135,6.356,5.814,-1.894
"28124",5.387,8.254,6.994,3.646,-1.255,5.29,-1.469,-1.98,-2.079,4.377,-2.079
"28125",-1.249,2.184,7.243,4.1,0.457,5.265,-0.093,-2.341,-3.878,3.496,-3.878
"28126",-1.017,2.268,3.972,5.69,-0.102,-0.621,2.38,-4.638,-1.384,2.769,-4.638
"28127",-1.569,3.075,3.536,5.276,1.047,-2.058,0.909,-1.651,-2.175,2.824,-2.175
"28128",0.004,3.068,1.92,4.32,-2.284,-2.46,0.054,-1.104,-5.201,6.382,-5.201
"28129",-3.519,-0.517,6.562,3.922,-2.522,-3.918,-1.144,-0.345,-2.238,0.49,-3.918
"28130",0.803,-0.638,9.028,4.775,0.669,-1.654,-0.429,-0.189,-0.393,-0.913,-1.654
"28131",-3.359,3.186,4.009,7.165,6.765,4.963,4.467,1.769,0.927,-2.131,-3.359
"28132",-6.467,1.73,5.269,6.804,2.249,5.051,5.368,-0.682,5.86,-0.4,-6.467
"28133",0.623,-0.631,6.776,8.438,-2.195,1.077,5.677,1.286,-1.943,0.186,-2.195
"28134",-0.108,-0.379,6.412,7.87,-2.281,4.829,3.552,7.931,1.859,-1.648,-2.281
"28135",0.332,-0.105,1.341,6.688,-0.474,2.18,2.494,8.382,-1.521,-0.534,-1.521
"28136",0.723,-1.338,4.048,7.044,-1.294,1.967,-2.054,6.957,-4.343,0.452,-4.343
"28137",3.433,-1.515,4.077,3.335,0.832,2.714,1.111,7.132,-0.593,-5.174,-5.174
"28138",-2.015,3.98,1.732,5.148,5.365,2.916,0.937,4.766,-5.197,-5.409,-5.409
"28139",-0.409,7.421,3.297,6.666,5.59,0.154,11.353,6.75,-4.403,-3.199,-4.403
"28140",0.332,5.991,6.003,4.104,3.819,2.894,10.003,3.03,0.337,-4.617,-4.617
"28141",0.704,5.929,2.865,-0.829,4.687,6.234,7.529,4.222,-3.376,-0.297,-3.376
"28142",6.216,5.736,-0.912,5.801,2.123,8.799,5.923,3.758,-3.721,-3.053,-3.721
"28143",7.452,4.116,2.736,4.595,0.428,9.998,5.636,1.864,-3.454,-4.412,-4.412
"28144",6.556,7.122,3.927,0.996,1.721,9.05,3.827,-0.815,1.262,-6.641,-6.641
"28145",5.747,4.453,6.833,0.071,1.041,4.718,3.311,-1.746,-0.515,-5.481,-5.481
"28146",4.125,4.813,5.552,-1.114,0.883,5.92,1.334,4.426,-1.638,-2.252,-2.252
"28147",-1.496,1.744,8.24,-1.43,1.946,4.269,5.474,0.074,1.912,-1.965,-1.965
"28148",3.034,8.017,6.908,-2.815,0.912,5.775,4.778,0.478,2.998,-0.653,-2.815
"28149",9.455,8.911,7.392,2.004,2.375,6.73,4.674,4.964,3.573,-1.42,-1.42
"28150",4.732,6.814,5.798,3.222,-2.123,3.415,6.819,7.136,0.255,-3.026,-3.026
"28151",4.358,3.36,3.284,8.014,-2.28,9.283,3.942,2.383,1.328,-1.235,-2.28
"28152",10.152,4.54,7.192,5.7,-4.185,5.552,1.84,1.568,-0.363,-1.875,-4.185
"28153",9.333,5.11,2.737,5.634,-3.301,11.852,-4.514,1.859,-3.179,3.42,-4.514
"28154",8.72,3.635,0.366,8.619,-2.931,11.005,-3.687,4.52,-4.444,7.705,-4.444
"28155",8.377,-0.123,1.85,7.789,0.473,5.587,-5.515,5.889,-4.724,4.186,-5.515
"28156",6.601,3.792,2.238,5.375,4.853,1.483,-5.475,1.074,-3.878,6.081,-5.475
"28157",7.112,4.951,-2.42,9.449,10.435,1.986,1.856,2.068,-1.302,4.068,-2.42
"28158",0.583,4.861,-1.815,4.773,7.489,4.006,-2.592,1.236,0.069,5.903,-2.592
"28159",4.56,2.85,-0.585,2.784,4.795,1.329,7.964,0.888,0.927,1.481,-0.585
"28160",3.628,6.158,7.903,0.819,2.862,5.694,10.549,1.804,2.428,4.387,0.819
"28161",2.055,2.629,4.007,4.438,4.749,8.396,7.457,3.914,5.288,10.119,2.055
"28162",4.545,-0.169,5.903,7.297,7.544,8.435,2.497,2.206,6.981,7.096,-0.169
"28163",7.015,0.024,8.572,3.102,4.209,4.686,1.832,7.607,7.281,7.122,0.024
"28164",8.592,3.641,11.51,-0.198,2.096,9.512,4.161,8.021,4.478,7.178,-0.198
"28165",2.709,-1.706,7.952,2.523,1.424,8.571,6.485,7.155,0.3,4.167,-1.706
"28166",5.856,2.982,8.927,7.18,0.275,4.574,6.915,5.96,-1.838,3.396,-1.838
"28167",3.907,7.472,7.244,7.04,1.143,0.264,6.685,7.246,-0.048,5.986,-0.048
"28168",0.023,1.47,6.582,6.239,0.986,-0.267,4.76,6.271,-0.972,5.861,-0.972
"28169",1.905,0.5,7.785,5.194,2.365,0.402,4.856,0.605,-2.43,6.092,-2.43
"28170",5.45,2.083,5.976,4.275,7.687,4.245,6.856,3.425,1.613,5.246,1.613
"28171",1.212,0.781,4.723,4.065,2.84,4.651,5.148,2.308,3.415,4.533,0.781
"28172",2.862,2.739,5.239,7.985,4.929,1.748,2.005,7.048,-1.239,8.086,-1.239
"28173",8.102,2.242,6.858,9.98,12.298,0.543,-3.187,1.054,-0.758,6.913,-3.187
"28174",8.053,5.302,6.224,8.176,7.146,1.501,2.548,4.277,-2.859,2.301,-2.859
"28175",6.844,4.832,5.239,8.133,4.676,5.905,1.688,5.646,-4.213,3.35,-4.213
"28176",5.153,7.038,4.396,5.147,2.253,3.812,2.905,6.423,-2.507,3.33,-2.507
"28177",7.592,9.52,6.591,6.731,4.144,5.321,1.893,8.919,-2.578,5.379,-2.578
"28178",12.643,9.815,4.762,9.422,5.689,1.097,3.978,8.345,-4.111,10.445,-4.111
"28179",9.798,4.725,4.955,11.688,6.057,4.94,3.476,8.004,-4.532,5.121,-4.532
"28180",5.84,4.345,5.862,10.235,5.257,2.029,2.537,8.949,0.066,5.235,0.066
"28181",8.237,6.129,2.647,10.114,3.683,2.751,0.987,6.228,-3.287,5.189,-3.287
"28182",15.516,8.863,7.785,9.167,7.329,4.653,-0.209,-0.054,-2.1,3.821,-2.1
"28183",13.607,10.632,9.146,2.977,1.835,3.707,-0.613,-1.158,0.258,3.755,-1.158
"28184",3.527,9.977,2.05,1.704,3.769,4.133,-4.517,3.124,1.745,5.61,-4.517
"28185",5.787,12.659,4.976,-1.121,0.465,5.901,-3.781,0.335,2.424,8.17,-3.781
"28186",5.607,9.466,5.606,3.547,-0.733,3.893,-4.427,-1.396,1.304,3.414,-4.427
"28187",6.985,7.904,1.93,2.721,-0.23,6.519,-3.375,4.8,-1.12,3.335,-3.375
"28188",11.845,8.013,1.092,4.497,-2.086,10.298,1.054,6.773,0.739,4.041,-2.086
"28189",9.927,6.703,1.932,0.735,-0.066,5.527,7.26,5.356,3.635,1.647,-0.066
"28190",8.404,5.584,7.577,1.456,2.346,5.945,1.773,5.959,2.318,1.429,1.429
"28191",3.888,5.842,5.731,3.545,-3.94,1.985,4.303,4.569,2.935,2.011,-3.94
"28192",2.487,6.034,4.618,6.649,-3.03,6.114,2.998,4.529,3.112,1.705,-3.03
"28193",6.57,8.291,4.459,6.569,0.336,3.246,0.009,-0.208,3.552,5.886,-0.208
"28194",4.553,7.515,6.656,7.086,3.315,3.413,-0.94,2.546,10.681,4.928,-0.94
"28195",1.719,3.075,1.622,5.428,4.395,8.008,5.199,4.181,2.227,5.002,1.622
"28196",3.039,3.711,0.516,10.465,5.582,5.214,5.328,3.081,0.565,3.019,0.516
"28197",-0.622,2.211,2.315,6.934,3.712,5.908,5.995,3.002,1.377,2.055,-0.622
"28198",3.365,5.098,5.011,6.635,2.76,4.961,8.208,6.418,1.763,1.61,1.61
"28199",3.241,8.072,3.098,6.624,1.706,6.097,5.182,6.367,1.258,3.405,1.258
"28200",-0.963,7.586,3.176,5.935,-2.303,5.977,0.465,1.941,0,5.946,-2.303
"28201",6.09,3.447,2.593,2.883,0.017,6.891,3.793,2.191,1.276,9.263,0.017
"28202",8.478,6.421,1.216,4.397,-0.55,10.664,6.731,4.631,-0.112,6.371,-0.55
"28203",4.357,4.106,1.852,8.151,3.751,8.323,5.993,8.771,6.025,5.968,1.852
"28204",0.733,4.63,-0.107,6.457,4.024,8.349,3.849,5.222,6.634,3.168,-0.107
"28205",-0.58,4.047,-1.549,6.496,3.017,2.119,-0.514,2.544,4.149,3.39,-1.549
"28206",1.371,6.845,1.24,12.747,3.05,3.497,4.585,3.635,1.348,5.459,1.24
"28207",3.123,6.796,1.303,5.515,9.076,4.301,7.047,5.761,-1.76,6.523,-1.76
"28208",0.653,4.959,1.943,4.346,9.903,9.294,2.325,5.351,2.76,2.628,0.653
"28209",2.165,5.023,1.863,3.782,10.368,2.795,8.19,-0.265,-0.141,7.462,-0.265
"28210",2.641,8.198,4.2,0.088,2.793,5.426,5.847,0.051,2.04,6.127,0.051
"28211",3.951,8.956,1.562,-2.016,-0.2,5.291,6.25,1.154,5.174,7.798,-2.016
"28212",3.401,7.628,1.633,1.719,3.096,0.34,5.666,2.063,-1.601,8.602,-1.601
"28213",3.04,7.218,2.766,-0.342,1.615,4.196,6.092,0.53,1.651,7.397,-0.342
"28214",3.945,2.668,4.963,1.548,-0.762,3.294,6.576,2.807,-0.174,4.37,-0.762
"28215",2.85,5.068,4.439,5.989,0.425,2.808,-0.866,7.777,1.616,2.992,-0.866
"28216",1.778,1.429,0.56,5.002,3.463,3.412,2.006,9.749,4.333,4.591,0.56
"28217",0.553,5.503,0.565,9.028,2.154,2.242,1.586,8.682,4.596,0.876,0.553
"28218",-1.546,3.841,3.665,9.348,2.271,8.03,3.225,-0.752,4.437,3.481,-1.546
"28219",-0.674,3.416,6.321,2.043,4.591,8.917,6.983,-4.672,4.448,1.113,-4.672
"28220",0.558,6.035,8.216,1.754,2.556,5.166,6.434,3.802,7.347,3.245,0.558
"28221",-1.833,4.73,5.243,1.951,0.829,3.832,7.318,5.357,9.478,1.429,-1.833
"28222",-0.554,3.013,3.959,5.386,8.029,4.321,8.484,3.309,8.184,2.593,-0.554
"28223",1.905,5.281,3.118,1.844,10.21,3.342,10.066,-4.347,5.478,4.049,-4.347
"28224",4.797,2.239,3.228,2.658,8.493,4.224,9.904,-4.15,6.792,3.539,-4.15
"28225",5.11,4.643,2.32,6.334,9.55,5.117,7.953,1.231,6.035,3.041,1.231
"28226",8.333,5.579,1.619,7.079,8.673,2.613,7.771,3.532,5.639,4.204,1.619
"28227",4.15,2.81,1.988,6.146,8.364,2.423,9.026,5.295,5.887,4.926,1.988
"28228",1.41,3.089,3.238,4.648,10.737,0.353,10.304,8.196,3.636,4.454,0.353
"28229",3.894,4.222,0.624,5.688,10.427,0.008,8.365,8.773,5.419,5.409,0.008
"28230",6.939,6.333,1.64,1.558,6.023,2.738,4.277,6.699,2.729,2.151,1.558
"28231",3.967,4.669,5.754,2.61,4.993,3.187,4.579,2.05,3.178,1.709,1.709
"28232",3.541,5.244,5.171,3.039,1.36,5.238,5.825,4.874,5.424,1.642,1.36
"28233",5.272,4.814,6.644,3.56,0.078,3.913,8.362,5.032,5.915,1.854,0.078
"28234",6.324,5.573,2.461,1.309,3.801,1.985,9.449,3.322,0.644,5.899,0.644
"28235",7.225,6.097,1.678,3.003,6.126,1.396,10.936,3.184,2.663,0.502,0.502
"28236",5.802,9.983,6.654,5.749,9.633,3.733,6.698,6.223,3.813,1.3,1.3
"28237",6.314,8.477,4.673,0.824,8.569,6.354,10.158,9.189,6.09,4.126,0.824
"28238",3.278,8.64,7.19,4.906,4.108,3.631,9.548,5.565,4.685,0.031,0.031
"28239",3.258,7.763,5.974,5.648,3.645,3.445,6.251,3.62,2.515,1.169,1.169
"28240",2.513,4.529,4.872,4.954,1.76,5.405,4.691,6.794,0.854,2.825,0.854
"28241",5.634,3.942,4.92,4.748,1.505,7.462,4.647,6.073,1.366,0.493,0.493
"28242",8.003,3.016,6.801,3.261,-1.181,5.954,5.509,8.318,3.484,2.722,-1.181
"28243",11.545,3.494,5.208,3.509,2.489,3.249,2.06,5.899,1.674,6.233,1.674
"28244",8.338,5.973,8.9,3.856,2.757,2.542,2.255,8.351,3.136,6.838,2.255
"28245",9.983,6.254,7.181,3.321,5.39,2.75,5.046,10.192,3.108,6.445,2.75
"28246",6.762,6.074,5.567,4.283,5.216,3.033,6.144,5.41,3.349,5.117,3.033
"28247",11.015,4.943,6.185,3.908,4.097,2.876,6.171,6.465,4.41,5.719,2.876
"28248",7.483,5.714,5.224,3.335,5.975,4.564,6.152,9.377,5.365,6.861,3.335
"28249",7.701,5.788,7.843,8.541,4.737,7.36,2.554,7.106,6.162,4.139,2.554
"28250",6.577,3.685,8.803,7.159,5.679,7.842,3.513,6.966,6.049,4.487,3.513
"28251",6.639,6.297,4.729,4.527,6.538,7.082,3.97,8.401,7.74,5.781,3.97
"28252",3.763,6.55,5.298,1.926,4.864,6.554,1.644,8.39,4.809,4.656,1.644
"28253",4.705,6.882,5.301,3.762,6.035,6.31,3.529,7.928,1.647,7.711,1.647
"28254",1.292,7.309,7.665,2.841,2.533,8.929,6.746,8.335,4.955,6.09,1.292
"28255",-0.599,10.575,9.758,8.183,8.396,8.631,9.377,9.077,7.842,5.554,-0.599
"28256",2.698,10.877,6.19,9.354,7.683,6.905,6.318,9.83,6.895,7.28,2.698
"28257",3.509,7.858,6.215,8.869,6.147,3.517,6.518,6.784,4.091,8.093,3.509
"28258",9.202,7.417,8.375,7.111,7.27,4.273,5.017,7.174,6.448,5.875,4.273
"28259",9.455,7.103,5.037,7.692,5.713,3.98,5.099,7.689,4.549,5.386,3.98
"28260",8.846,10.136,4.103,7.332,5.907,5.57,6.281,10.961,7.306,7.324,4.103
"28261",8.045,11.389,4.449,9.894,8.007,8.179,5.69,13.158,6.55,8.715,4.449
"28262",7.227,12.193,7.305,9.533,8.377,6.7,8.712,16.884,3.309,6.213,3.309
"28263",9.281,9.105,7.783,9.381,11.082,8.192,9.709,12.121,2.457,8.274,2.457
"28264",10.761,7.594,7.808,5.933,10.925,9.517,8.682,11.166,2.705,7.94,2.705
"28265",9.302,8.807,6.225,5.679,9.533,8.597,9.985,12.481,3.213,5.246,3.213
"28266",7.872,8.389,7.628,9.253,5.723,6.024,8.411,11.351,4.365,5.923,4.365
"28267",7.068,8.676,8.636,9.945,4.695,5.061,5.595,9.985,5.261,6.569,4.695
"28268",6.221,8.377,12.838,6.56,3.692,5.53,8.102,10.569,4.693,7.993,3.692
"28269",6.601,10.558,8.963,6.485,6.64,6.377,6.905,9.348,6.747,6.203,6.203
"28270",7.567,10.048,9.452,5.165,4.032,6.669,5.998,10.699,7.902,5.131,4.032
"28271",6.924,8.854,8.346,10.99,5.1,5.856,9.643,11.556,7.362,7.079,5.1
"28272",9.045,6.159,8.149,13.822,6.898,7.241,5.064,9.79,5.596,6.887,5.064
"28273",8.527,6.144,8.512,14.981,5.178,6.62,6.238,8.789,7.461,7.298,5.178
"28274",6.777,6.301,10.111,9.65,4.056,7.457,7.616,9.699,9.37,5.188,4.056
"28275",10.428,5.838,8.138,11.02,6.019,6.815,4.629,8.388,6.122,4.899,4.629
"28276",7.916,8.747,6.361,10.704,2.767,6.142,4.771,7.292,2.192,5.544,2.192
"28277",6.863,7.129,7.673,9.559,4.972,7.862,6.566,8.779,5.472,7.593,4.972
"28278",5.909,6.544,6.596,9.362,4.064,7.519,9.313,8.072,4.306,7.915,4.064
"28279",8.136,7.028,6.877,8.699,4.17,9.69,8.956,12.04,3.995,7.791,3.995
"28280",9.768,8.097,7.236,9.545,4.93,8.939,7.268,10.629,3.508,9.111,3.508
"28281",11.486,6.938,5.305,8.149,9.997,11.595,9.887,7.373,6.514,8.432,5.305
"28282",9.423,10.248,7.345,8.223,7.484,6.934,10.136,6.971,5.107,10.624,5.107
"28283",7.687,7.673,8.995,11.629,10.263,8.645,9.836,9.067,6.9,9.442,6.9
"28284",5.936,8.971,9.182,9.282,9.038,9.055,8.587,9.606,12.729,11.002,5.936
"28285",6.492,8.703,10.27,6.903,9.041,12.218,7.648,10.602,15.503,11.542,6.492
"28286",9.365,8.41,9.051,9.056,8.013,10.489,8.193,7.933,16.072,11.219,7.933
"28287",10.282,10.45,6.883,9.101,10.499,9.363,9.397,9.66,12.254,11.548,6.883
"28288",10.269,8.474,8.158,11.381,10.519,9.588,9.629,11.493,9.853,11.98,8.158
"28289",11.295,8.083,7.355,10.074,10.085,9.19,9.996,11.746,8.901,11.579,7.355
"28290",8.25,9.267,9.046,8.884,7.564,9.465,8.084,9.879,8.504,10.087,7.564
"28291",6.611,9.956,9.255,7.952,6.684,10.299,8.94,10.239,8.123,10.045,6.611
"28292",7.727,8.456,11.1,7.466,7.55,11.214,10.813,11.038,10.944,9.819,7.466
"28293",9.276,10.212,9.311,7.408,7.91,9.905,12.408,13.098,8.586,10.076,7.408
"28294",6.645,9.885,9.445,10.444,7.785,10.643,11.552,11.04,6.555,9.285,6.555
"28295",8.481,9.375,10.914,6.879,8.405,10.129,11.475,11.251,7.6,9.508,6.879
"28296",7.36,9.196,9.13,9.962,7.933,11.026,12.373,11.615,14.021,10.925,7.36
"28297",7.684,8.383,10.571,10.767,6.606,14.058,13.102,10.761,12.933,12.46,6.606
"28298",7.507,10.843,8.277,9.982,12.53,9.959,12.664,10.398,9.14,13.121,7.507
"28299",10.132,7.194,8.619,8.124,15.185,9.922,9.525,9.645,7.554,9.473,7.194
"28300",8.756,9.218,9.277,9.805,9.459,6.961,10.189,9.629,7.94,12.675,6.961
"28301",7.814,9.934,9.77,7.371,11.058,6.998,8.633,4.202,8.224,12.271,4.202
